5286	13850110_2	As for the ' Oxegen experience ' , watch out that your tent does n't get burnt to the ground , like what happened to many people last year .	train	0.0
4865	13348177_1	Great link .	train	0.0
1429	13586816_3	Every country has their own spirit .	train	0.0
238	30383102_3	Go to this thread and discover music you never even heard of before : We have our own Media now !	train	0.0
3362	12854837_3	Dr. Albert Schweitzer 's two-hour documentary from 1958 was shown in movie theaters everywhere .	train	0.0
5782	13461802_1	YouTube - White family beaten by mob of blacks YouTube - Black gang in Des Moines , Iowa chants `` It 's Beat Whitey Night '' as they assault white people YouTube - Black Man Punches Blind White Woman On Bus	train	0.0
6037	13164908_1	I only clicked on the article hoping it was I white baby and as usual I was disappointed .	train	0.0
1713	14665976_1	Awwwwww At least you didnt have drool drooping out of your mouth like I did when I was one years old .	train	0.0
3356	13857273_1	What a waste of time and money .	train	0.0
6310	14287155_2	As i say iam active in another party and their meeting was where i live so i thought i would turn up .	train	0.0
3918	14037653_2	The beast we oppose knows it has backed itself into a corner , and at such times , such creatures are at their most aggressive .	train	0.0
3733	30554892_1	Maybe H & K was impressed by his rap video ?	train	0.0
97	13867005_1	Thanks, ive actually found this to be a very warm and welcoming site , been reading for a few weeks now , thought id register .	train	0.0
4231	30579675_1	Arizona Daily Star should get it 's information from groups other than an organization that makes it 's money off creating the finest spin and hype imaginable .	train	0.0
2723	30462337_7	If a 10th grade teacher says they 're grading from a rubric that says they 're grading based on grammar , spelling , sentence structure , and format only , they ca n't , in most cases , turn around and give you a failing grade for the assignment because they do n't like the content .	train	0.0
2637	13455369_1	Crippin nigga .	train	1.0
3308	14104117_2	There will be a show in socal in early June .	train	0.0
3162	30473356_2	It took 2 months before I got the results back .	train	0.0
6333	14031110_1	evening all , i 've lurkin around for some time reading threads , etc .	train	0.0
326	14673502_2	Wait until the blacks hear about `` Black Douglas '' , or `` The Black Watch '' or `` Black Thursday '' ...	train	0.0
1445	14426294_1	Is My Awakening still in print ?	train	0.0
4758	30390389_1	Greetings all .	train	0.0
3751	13291349_1	Pathetic scum .	train	0.0
3840	14420048_2	But I just saw this .	train	0.0
986	13864558_1	I do n't think so .	train	0.0
3822	31742047_1	This happened to me too.Some of my friends could not comprehend why I did n't like how some Miss China looked .	train	0.0
5177	13490267_3	YouTube - Vide Cor Meum Brilliant .	train	0.0
5132	30469076_2	It was built by a contractor in New England .	train	0.0
4191	31750699_2	Im from Central NJ .	train	0.0
2815	31741895_1	I am sorry to hear that about losing your job well after reading all of these i went out walking cuz i was pumped to kick some ass .. heh ...	train	0.0
157	14411262_1	http://uk.youtube.com/watch?v=CnPS2ho-_6w Looks like they are calling a unit home with the express purpose of supressing a rebellion .	train	0.0
3980	30765084_2	Show your husband what happens in the schools nowadays !	train	0.0
782	30431013_1	Good shape .	train	0.0
485	12854602_2	But I love this song and video so I thought I d post it here since the topic is about him .	train	0.0
2378	31741831_2	Do not show your email adress publicly on the forums .	train	0.0
1051	14678742_2	Asians are fairly well mannered and intelligent and easier for most whites to get along with .	train	0.0
6007	13845598_2	Not only did he not sell a car he ended up in court and 500euro lighter in the pocket from his latest meeting with a Negro .	train	0.0
483	30542503_1	I have to walk the dog now but will come back later to watch the video 's that were posted .	train	0.0
6245	31773924_2	I hope Labrat can get it back , I liked the site .	train	0.0
4636	13590117_4	Står i butik ( papirforretn. ) ( The above are other people listed as living in my family 's home .	train	0.0
2354	13866551_1	I was just about to say the same as Draiodoir .	train	0.0
4819	13474864_1	Texas Marine dies defending his wife in French Quarter He was fatally stabbed after a formal Marine Corps ball Marines mourn sergeant stabbed in French Quarter | National | Chron.com - Houston Chronicle	train	0.0
5644	14279990_2	By race or appearance ?	train	0.0
6135	30535981_2	I had it restrung a couple years ago but have n't taken it out since .	train	0.0
3246	33465976_4	Y' all have a nice day .	train	0.0
3483	13338784_1	I got the book in a box with others for $ 1.00 I never knew anything about free masons until I read this book .	train	0.0
473	14661867_1	Correct that is the exact goal of the Elite in North America .	train	0.0
5256	13454911_1	I Got 15 Kids & 3 Babydaddys-SOMEONE & #39 ; S GOTTA PAY FOR ME & MY KIDS !!!	train	0.0
1575	14107384_2	Are you my White Princess ?	train	0.0
2880	13558753_2	The only references that I 've found that appear to contain the information you seek seem to require some form of payment .	train	0.0
5762	13856753_1	A full version of The Lightning and the Sun !	train	0.0
6261	14034101_1	And yet they attacked the SDL for attempting to publicly mourn the violent death of a white man racially murdered by two paki men !	train	0.0
1212	12882682_3	Period .	train	0.0
1031	31764328_2	Also my college did not allow jews or homosexuals .	train	0.0
152	30415853_1	Hi: I want to share these wonderful videos , very beautiful teachers and great new methods for everybody can easily learn .	train	0.0
5600	13505962_4	Msciwoj	train	0.0
2934	13596109_1	I have made it clear on this forum many times that I have nothing against gays as such .	train	0.0
2743	14095048_1	So do I. The small dogs like those maltese and things we call stoep kakkers , because all they are good for is leaving turds on your stoop .	train	1.0
3555	30398449_1	This is the base core of any pack rather it be 3 day , seven day , trunk or forever kit .	train	0.0
1806	14073653_2	Marxist America at it again .	train	0.0
4581	14270442_1	I cant judge because i dont know them all , plus i think they are all good in their own way , that 's why they are moderators	train	0.0
4935	13499896_1	Mate if you were one of them you would n't be asking .	train	0.0
3507	13473839_1	In ideological training I forbid every attack against Christ as a person , since such attacks or insults that Christ was a Jew are unworthy of us and certainly untrue historically .	train	0.0
5677	12848217_12	`` Oh s * * t , '' without looking , `` I hit one of their cars and now I am going to die ! '' , but to my relief , it was merely a light pole .	train	0.0
1410	14677301_1	Why would anyone have that for someone not of their own race ?	train	0.0
2456	14412930_2	If anyone else has any online activism they 've been doing with this story let us know about it here .	train	0.0
2365	31744139_2	I mean blacks whine that NASCAR is racist .	train	0.0
2786	13864766_1	Thankfully, the C.W. Camp-Out will go ahead this year .	train	0.0
1294	30623737_11	If in doubt , ask the clerk .	train	0.0
99	14107382_2	Write back if you want to talk .	train	0.0
2420	30756267_3	My prayers go to these parents who are fighting back this abomination against nature itself .	train	0.0
1371	30653614_1	Homosexuals ca n't undo the fight against White Genocide , only hypocrites can , I 'd rather have openly homosexual men on our side than closet fags or sexual deviants who skulk about pretending to be something they 're not .	train	1.0
205	13504033_1	Quenten Demps , 44 , was arrested Saturday on a first-degree murder charge in the killing of Elizabeth Clemente , 37 .	train	0.0
6113	13857218_2	www.resist.com	train	0.0
1754	13845186_1	Everything that symbiosis a western nation is now becoming a `` Hate Sign '' How come anything that represents Jewish or Muslim traditions is not a symbol of hate ?	train	0.0
2052	14104444_4	Contact me , we 'll have a holiday ... - cheers .	train	0.0
6519	14026228_3	Haribo Advert - Interrogation - YouTube	train	0.0
3954	30701173_1	If it helps you feel better , I got accepted into the following schools : - UCLA - UCI - UCSB - USD - Pepperdine - Oregon State - USC F * ck Ivy League .	train	0.0
5802	30799637_1	If they ever accept that there are mental differences between the races they will be putting the first shovelful of dirt into the grave of multi-culturism .	train	0.0
1300	14669948_1	These things make me sick !	train	0.0
5255	31758320_1	``Thebest thing to do is stand there and look them straight in their eyes with the NO FEAR stare and wait for them to throw their signature haymaker . ''	train	0.0
2290	31508132_1	My Gym teacher told a Lebanese kid that was screwing around during class to go back to his own poor ass country if he wants to screw around .	train	0.0
6186	30407467_1	THIS is precisely why I do n't watch his videos .	train	0.0
1980	31706120_2	Check the stacks .	train	0.0
4766	31723804_2	You should check it out .	train	0.0
681	30526591_2	SPORTS A group of MIT grads are launching a high-tech product designed to turn any bicycle into an electric-hybrid vehicle .	train	0.0
5332	30765084_4	Home-school your children fast .	train	0.0
6280	14110372_2	What city do you live in ?	train	0.0
2054	30743149_2	Most school age youth cannot access the main K K K site from their schools , but they can access Stormfront .	train	0.0
164	14417385_2	Regurgitation of good info is better than ingestion of jewish-disinformation .	train	1.0
159	13475861_1	i love it when jews get a taste of thier own vile medicene I hope each and every one of them young to old starve in the cold	train	1.0
569	13480343_3	It can cause rage .	train	0.0
1124	30405447_2	Once the negros start coming in bunches it will be a hellhole and the whites will have to leave again and start a new community .	train	1.0
3879	30756469_5	Even all or mostly white public schools will still feed poison agenda .	train	0.0
4614	14110790_2	26 5feet 8 inches dark blonde hazel/green eyes 155 lbs babyface	train	0.0
5112	14077848_1	Wishing a happy New Year to all Slavic brothers and sisters Let 's hope this will be a good year for us	train	0.0
321	30392180_6	The big black females pushed their way into the Houston city counsel meeting and said all of the white teachers they used to have all quit ( do you wonder why ? ) and all you sent us to replace all them teachers was a bunch of dumb blacks .	train	1.0
2102	14278159_2	I think you should try to speak at the EURO Conference this year about the PLE Concept .	train	0.0
1632	31744139_1	Crap like that is all so common these days .	train	0.0
4147	30677207_1	My Grandfather traced our family tree back quite far .	train	0.0
148	14030847_1	False, Scotland is almost as bad as England and Scottish females have an obsession with negro males , well the ones i know do anyway .	train	0.0
3115	30954921_3	That is all .	train	0.0
5201	13867528_2	www.natall.com	train	0.0
1023	14297733_1	The above comments are spot on target .	train	0.0
1108	14033097_2	This land was founded by whites for whites and I prefer to punish the symptom of urban decay rather than just its zowg figurehead .	train	1.0
1275	14300900_2	We ca n't just keep running to the suburbs .	train	0.0
6207	13842895_1	This is an absolute disgrace , they think they are entitled to everything on a plate and that is out of order .	train	0.0
2607	30429569_6	http://www.youtube.com/watch?feature...&v=WkLHXKHb1VcManufacturingmemorieshttps://www.youtube.com/watch ? v = XcywPdORySA Memory expert Elizabeth Loftus shows Lesley Stahl how memories can be manipulated .	train	0.0
2731	30626462_3	Revered for their intellectual depth , technical command and artistic beauty , Bach 's works include the Brandenburg concertos , the Goldberg Variations , the Partitas , the Well-Tempered Clavier , the Mass in B Minor , the St Matthew Passion , the St John Passion , the Magnificat , The Musical Offering , The Art of Fugue , the English and French Suites , the Sonatas and Partitas for solo violin , the Cello Suites , more than 200 surviving cantatas , and a similar number of organ works , including the celebrated Toccata and Fugue in D minor and Passacaglia and Fugue in C minor .	train	0.0
2717	13856726_2	To learn more , click here : www.jonasridgeway.com/tech2.html www.spiritual.com.au/astral.html www.astralweb.org www.near-death.com/experiences/cayce01.html www.astralvoyage.com/projection/index.html It would be pretty cool for teachers to tell White kids they go out-of-body every night .	train	0.0
4900	13477500_2	He allegedly grabbed a knife from the home s kitchen and ended up stabbing Engelhardt s father , Alan , 57 , and maternal grandmother , Marlene Gacek , 73 .	train	0.0
5321	14268247_4	http://www.passportmagazine.com/33/Sitges.php Too bad , because it 's a beautiful landscape and beaches ...	train	0.0
5648	30608493_2	I edited that post when I was tired and had it right the first time LMAO .	train	0.0
1860	13485055_1	Is this the one who broke out of six different concentration camps as a child and swam 200 miles upstream in the icy Danube River ?	train	0.0
5281	14103292_2	I was really excited to come across this site full of like minded people !	train	0.0
3945	13864523_1	http://www.belfasttelegraph.co.uk/ne...p?story=655156 And the usual loyalist reaction and freedom to Nationalists is to attack the Harryville Catholic Church and hold pickets while people pray inside if the parade goes ahead , and give abuse and threaten and attack Catholics in Ballymena .	train	0.0
1104	30505306_2	They were not as dark as , say , a modern Iraqi .	train	0.0
5692	14103510_1	hello to all !	train	0.0
1344	14076870_1	Production of white babies and increasing white population is a task of each white couple .	train	0.0
4176	31753079_1	It always cracked me up to see middle-aged `` Skinheads '' hobbling around with their pantlegs rolled up and suspenders hanging down .	train	0.0
1692	30673265_12	Calmady Children .	train	0.0
2994	14052467_1	It's not just Third Reich era , it 'd been the names of the towns in many cases from the time they were founded , and anyway before 1933 .	train	0.0
233	13607743_1	Well i think that fact that they 're Muslims goes to show that Arabs must have colonised that land. and Intermixed with the Existing somalies ..	train	0.0
1648	14302559_2	Ie : warm water fish , cold water fish , birds , big game ?	train	0.0
532	13475554_2	But maybe she was just mistaken .	train	0.0
4432	14268689_1	We are looking to close on the land soon thats all I can say about the location , but I will tell you it will be in the southeast of the USA .	train	0.0
1332	30572715_1	perhaps if you set up the school in a white country then it will catch on and spread to multiracial parts of the world ?	train	0.0
5207	30690957_2	She 'll quickly see that the info is good and the `` hate '' non-existant .	train	0.0
5357	14098769_11	It was alot busier Saturday and Sunday .	train	0.0
3221	14296279_2	And anyone who reads it is asked to bump it into view ( by simply commenting ) for the many others who need know .	train	0.0
714	14673212_1	Those are the same Egyptians who have lived there for thousands of years .	train	0.0
3458	13482745_1	According to the 2005 Census Data from HERE : Non-Hispanic Whites = 66.8 % Hispanics = 14.5 % Blacks = 11.9 % Asians = 4.3 % American Indians = 0.7 % Pacific Islander = 0.1 % Other = 0.3 % Multiracial = 1.4 % Total = 100 %	train	0.0
244	14026470_2	There is some bad news .	train	0.0
5719	30659540_2	Really ?	train	0.0
4837	13845939_2	By looking at the Toy Show tonight , you 'd swear the Irish were the minority in Ireland .	train	0.0
3833	14035783_1	Welcome to SF Britain great white brit I must say the influx of new members so far this month is very good news .	train	0.0
6412	30407607_7	And 15 minutes .	train	0.0
4988	30390389_3	Hope it 's not a re-post in any way shape or form .	train	0.0
3171	30586261_2	Just another day. . . .	train	0.0
5643	30406393_1	Half Italian on my father 's side , my mother 's white but was adopted so half of me is a mystery .	train	0.0
3979	30706837_7	The child abuse of white children happens every day in American schools .	train	0.0
480	30640896_3	I guess how it works is you just pay the six weeks up front and the classes run so many times a week for that time period	train	0.0
6298	14418411_2	New total = $ 747.00 vonFreyja88 sent $ 60.00 which I 've not received yet , ( hopefully in PO Box in AM ) and the NA member from the Poughkeepsie , NY area who does not post here pledged another $ 50.00 , which I do n't have in my hand yet , brings the total to : $ 857.00 !!!	train	0.0
6512	30404532_1	I'm surprised the Montreal flag gives pride of place to the English St Geroge 's cross .	train	0.0
5299	14675644_2	Pay special attention to the concepts of MEAN and VARIANCE .	train	0.0
5539	13485699_1	I am a fan of the German rock band Rammstein .	train	0.0
5598	30482558_1	Yes, you 've been talking that way aloud in the public for most of your life .	train	0.0
292	13496220_2	The only way to deal with these animals is to give them a one way ticket to their filthy pig god .	train	1.0
2545	31944563_1	It's being reported by some of the British press who are usually more critical of Israel .	train	0.0
368	14098813_3	Some humans do not think them too sometimes .	train	0.0
4228	12870177_2	I put Neo-cons and Liberals in the same category as far as whites go .	train	0.0
2034	30654457_2	It 's the mechanism of death that 's in question , along with the one-sidedness of remembrance , but people did die .	train	0.0
6515	30453336_2	I am mostly irish but can pass as southern English .	train	0.0
382	14674138_8	Just like other wolves will fight and die for each other .	train	0.0
1407	14107653_1	hey, hows are you i live in georgia , if you wanna talk just P.M. me like to talk to you. maybe ill see you in POWDERLY , KY for NORDICFEST .	train	0.0
5248	14670340_1	I will have to reply to many other users here who have written some incorrect posts about all this , but I do n't have time right now .	train	0.0
4394	13479043_3	Tamir Hamilton , sadistic rapist/murder .	train	0.0
1446	13059805_6	Just yesterday on t.v. there was some MTV thing where a Western girl was visiting a family in India .	train	0.0
4667	13488032_3	Sounds like a smart idea .	train	0.0
2336	30533170_2	I will be purchasing the kit next week .	train	0.0
2428	30603419_1	This guy is pretty cool going around and exposing fake SEALS .	train	0.0
6216	30503997_1	My children like whites I have no problem with this question But how we can spread your articles out of ours sites because we already know	train	0.0
108	12845607_4	Like the `` white '' -African ( what the hell is her name ) ..	train	0.0
2498	13867769_1	Just for the record is this the same Journalist that wrote the article a few weeks ago telling us to mongrelise ?	train	0.0
1796	13857875_1	Beware of the falling house prices that Negroes bring with them ( another reason why you 'll never find them living near politicans ) .	train	1.0
3163	31766345_1	actually SXE kids are locked up more then drug users simply for acts of violence but maybe thats just here in utah	train	0.0
202	30534333_1	Yes, the Americanos even prevailed on the armyless Costa Ricans to round up their European nationals , even European-descended Costa Rican citizens , for a nice Costa Rican concentration camp in San Jose !	train	0.0
6404	12863641_1	The image below is for the First Week of March 2011. freeman in court - judge bows to Sovereign - Canada YouTube - freeman in court - judge bows to Sovereign - Canada	train	0.0
2783	13499600_2	2508	train	0.0
529	31742062_1	Swissgirl is your teacher openly gay ?	train	0.0
2578	14097203_4	4 years I think , give or take a month or so .	train	0.0
4051	13505315_3	Our task is to brainwash them ( in the literal meaning of the word ) so that they come home where they belong .	train	0.0
1390	12834278_8	Then why not simply copy this text ( & links ) and paste it into the description box of your YouTube videos ?	train	0.0
3432	13862135_1	Yeah.	train	0.0
4561	14413563_2	At least the NS in Sweden have the right idea and are something that Americans should look towards .	train	0.0
1375	14024153_1	Perhaps this person would care to use the PM facility and let others know how happy he/she is to join WS .	train	0.0
5562	14038723_1	When I started learning about Hitler in school and I was possessed with trying to find out if I was Aryan .	train	0.0
2258	13163736_3	Nearly everyone has better high speed rail that we do .	train	0.0
1287	32833386_1	I can only pray this babboon mongoloid did n't have any children so his seed will not continue on on this Earth .	train	1.0
2328	30664484_2	We all have unique abilities and knowledge , can you imagine if we got together and each of us put together a class for all the children in our specialized field ?	train	0.0
3060	13600356_3	Talk about something nice .	train	0.0
4786	14429748_2	I have been able to become more active than ever because of this site .	train	0.0
2081	13512483_1	Her victim Wesley Mosier was shot multiple times in the chest , then she and her teen aged son got out and proceeded to kick him repeatedly until the police showed up http://www.courier-journal.com/artic ... g + motorcyclist	train	0.0
4675	13292279_2	Poor kid If you can swing it folks also get a good guard breed dog .	train	0.0
2808	13473839_2	-Heinrich Himmler , Bundesarchiv Berlin-Zehlendorf , 28 June 1937	train	0.0
5459	13498257_3	Unfortunately , she starred in some partisan films ...	train	0.0
909	13868014_3	You shall know of where to go from there , gille. or . . .	train	0.0
973	14277418_4	Not another promo ) Meet Me at the Footbridge : PLE and the Musicman .	train	0.0
3961	12858722_4	I 've seen it and currently live it , and let me tell you it is not pretty .	train	0.0
5850	13209219_1	Over and over , you hear about home-schooled kids beating out public school kids for spelling bees .	train	0.0
1406	14278159_1	These are what I am trying to do .	train	0.0
3873	30420969_1	Well it was great having you out and we look forward to having you at future events and social gatherings .	train	0.0
4124	14110823_2	I do n't go line dancing but I listen to country and want to live on a ranch or farm	train	0.0
560	13864623_1	That is truly sad , I do n't know how anyone could destroy something that is so old .	train	0.0
5533	13272443_1	1/2 messican , 1/2 White babies can often pass for White until they turn six or seven when the golden brown coating covers all .	train	0.0
454	14099872_2	I am a 23 year old Spanish guy .	train	0.0
4080	12845600_3	Warning : Graphic .	train	0.0
4324	31938765_1	I joined today and just found this sight recenty , I Love being white and wanted to talk to others with veiws simular to my own .	train	0.0
3427	13605548_2	Without knowing it yourself , you have judged me .	train	0.0
5865	30776608_1	The USA also had them during ww2 .	train	0.0
3989	14016643_1	Watching out for Anti-Whites if you have info on Anti-Whites send it to this site I am sure there are lots of you out there with info on Anti Whites so send it in .	train	0.0
5423	14267877_3	Nice .	train	0.0
5943	31785660_1	HELLO IF YOU ARE A Racist white that wants to talk to a 13 year old male ( preferiblly female but i really dont care ) PLEASE E-mail me at [ email protected ] , ............... i need new friends !!	train	0.0
3455	13842414_2	I am not a massive fan of skrewdriver but I like that song .	train	0.0
4678	13599267_1	LOL, ok I give up I just had never heard that specific word before and it was n't in my dictionary .	train	0.0
5871	30742731_2	I 'll PM our address and his name , so they can get started .	train	0.0
557	30571599_12	Flip up sights to co-witness with an optic .	train	0.0
1303	13586421_2	TV 3 I think is controlled by Swedish Gentile Stenbeck family .	train	0.0
6017	14439814_1	Thanks I' am 31 y old , and it 's too old for a military career in france. i was soldier in a fighting unity during two years ( sapper ) .	train	0.0
2568	13863356_1	The Church of Ireland Archbishop of Dublin has called for an amnesty for immigrants who have been in Ireland for five years or more without their status being resolved .	train	0.0
4654	14418498_2	We have to fight for our survival and our future but we can have our cake and eat it too .	train	0.0
3373	30718927_3	I will look into it more so that I proceed in the best way .	train	0.0
2529	14265938_1	The Ridge motel in Mandan/Bismarck costs $ 300 a week .	train	0.0
2496	30614050_3	Online classes ?	train	0.0
6398	31716707_1	I guess in that case , I will just grow a big fro , and it 's no big deal .	train	0.0
350	12848217_3	I was basically a babysitter , and the apes went nuts , and frankly , I could not control them and had to press the panic button twice to get someone to help me .	train	1.0
6024	13442919_2	Id say thats an example of Upper class looking down on the lower .	train	0.0
2180	13865393_1	Ironic that they would consider those from Iceland as Germanic when people from Iceland have a 50 % blood link with Ireland due to the Viking slave trade .	train	0.0
4177	14675598_1	Do you have a way to support the claim made in another thread that Native Americans were not the first human inhabitants of the Americas , since you can no longer defend your claims in this thread ?	train	0.0
289	14277809_1	Thank you for sharing this website with us its really intrested and I learned something new and I like to learn .	train	0.0
2941	12858403_3	His commenters drone on , about how `` all races must all stick together '' .	train	0.0
5625	13504982_1	Company recalls Chinese ginger candy because it 's also flavored with lead | candy , ginger , company - Top Stories - Asians put lead in ginger flavored candy .	train	0.0
2725	14662719_3	Leave now .	train	0.0
2907	14099215_4	2508	train	0.0
1514	13147434_3	Decaying , rotting malls inhabited by rats , wild dogs and homeless former retail employees will be a blight on the suburban landscape for decades .	train	0.0
983	30550302_2	I screamed WTF and the GF came running out of the bedroom wondering what happened. we both got a good chuckle out of it .	train	0.0
2813	30659842_2	Waiting to buy a new product is almost always a good idea , let someone else experiment .	train	0.0
2979	12854837_2	National Geographic magazines in the 1950s and early 1960s are replete with color photos of African villagers .	train	0.0
2906	14678173_3	But we 'll see .	train	0.0
6302	13504982_2	Ginger candy is sold on the internet as a relief of pregnant women 's `` morning sickness '' symptoms .	train	0.0
2242	13855359_2	Hope you have a great day my friend and have pint or two on me !!	train	0.0
140	14292758_2	Anyone know ?	train	0.0
5805	13940778_5	Now i just dont know what to do or think anymore .	train	0.0
4840	12870177_3	Neither one is better than the other .	train	0.0
2825	14657813_3	Any race of people who has been around for a few thousand years and still managed to stay Asian without being called racists must be doing something right .	train	0.0
4872	30498162_1	I've gotten fatter over the years .	train	0.0
5442	13632817_2	( And to all you hudeksem , you know I 'm pulling your dicks ... )	train	0.0
107	31769461_2	Support the Boy Scouts .	train	0.0
3841	13460627_1	More on Jamaica YouTube - Fighting rages in Jamaica Notice that this video was made by Al-Jazera Major Chimpout Warning !	train	0.0
960	14047753_1	I think this member meant this for stress relief .	train	0.0
2411	30585975_1	yeah, maybe if you are Jewish They just warm up the old money printing press when they might feel like they are getting low .	train	1.0
1223	30626480_2	I gave out handfuls of good chocolate candy and the kids were happy .	train	0.0
